Actual,Predicted,Residual,Absolute Error
0.011141359201199292,0.011141611430596745,-2.522293974533546e-07,2.522293974533546e-07
0.011139406739627666,0.011139460251902565,-5.35122748994421e-08,5.35122748994421e-08
0.01114088849517031,0.011141611430596745,-7.229354264341042e-07,7.229354264341042e-07
0.011139458211902334,0.011139465606227597,-7.394325263199164e-09,7.394325263199164e-09
0.011138919354049114,0.011139460251902565,-5.408978534515718e-07,5.408978534515718e-07
0.011115835658608148,0.011116910153519857,-1.0744949117090508e-06,1.0744949117090508e-06
0.01111033776814075,0.011108672597818597,1.665170322153603e-06,1.665170322153603e-06
0.011095014287216931,0.011097532241435434,-2.5179542185033155e-06,2.5179542185033155e-06
0.011115825711550415,0.011116910153519857,-1.0844419694421015e-06,1.0844419694421015e-06
0.011143607139751533,0.011143563606405458,4.353334607555548e-08,4.353334607555548e-08
0.011129631181111448,0.011129527491748795,1.0368936265332807e-07,1.0368936265332807e-07
0.011120154821811676,0.01112021710204397,-6.22802322942928e-08,6.22802322942928e-08
0.011117725313557206,0.011117995933129279,-2.7061957207259735e-07,2.7061957207259735e-07
0.011093680414022625,0.011093210967069462,4.6944695316318563e-07,4.6944695316318563e-07
0.011139814206988919,0.011139465606227597,3.4860076132160744e-07,3.4860076132160744e-07
0.01111824046014511,0.011118543793687994,-3.0333354288439307e-07,3.0333354288439307e-07
0.011112592253292055,0.011111519154179138,1.0730991129165313e-06,1.0730991129165313e-06
0.011141054277652612,0.011140881993369862,1.7228428274979057e-07,1.7228428274979057e-07
0.01111738202369487,0.011116449948745942,9.320749489276359e-07,9.320749489276359e-07
0.011098731027956273,0.011100269954620852,-1.538926664578985e-06,1.538926664578985e-06
0.011129774925177992,0.011129646253091055,1.2867208693673193e-07,1.2867208693673193e-07
0.011138162022933737,0.011138903319250444,-7.412963167075654e-07,7.412963167075654e-07
0.011123211451690394,0.01112021710204397,2.99434964642388e-06,2.99434964642388e-06
0.011141419453548868,0.011141611430596745,-1.9197704787671244e-07,1.9197704787671244e-07
0.011123842814386569,0.011123507876619435,3.34937767134183e-07,3.34937767134183e-07
0.011118203756560585,0.011118661722495517,-4.579659349315812e-07,4.579659349315812e-07
0.011141659726876885,0.011141611430596745,4.829628014006715e-08,4.829628014006715e-08
0.01114093574069824,0.011140881993369862,5.374732837785945e-08,5.374732837785945e-08
0.011129031107336198,0.011129466272426482,-4.351650902834764e-07,4.351650902834764e-07
0.01114225780580719,0.011141892684010168,3.6512179702082037e-07,3.6512179702082037e-07
